"num_state","num_county","na_count","tot_build","mu_total_site_energy","med_total_site_energy","mu_total_source_energy","med_total_source_energy","mu_eui","med_eui","mu_area_sq_ft","med_area_sq_ft","year_built_na_count","mean_year_built","cat_state","cat_county","total_cooling_system_type_CE","total_cooling_system_type_miss","total_cooling_system_type_NO","total_cooling_system_type_NONE","total_cooling_system_type_OT","total_cooling_system_type_PA","total_cooling_system_type_RF","total_ee_potential_score_EE_HIGH","total_ee_potential_score_EE_LOW","total_ee_potential_score_EE_MED","total_ee_potential_score_miss","total_heating_system_type_CENTRAL","total_heating_system_type_FLOOR_WALL","total_heating_system_type_FORCED_AIR","total_heating_system_type_GRAVITY","total_heating_system_type_miss","total_heating_system_type_NONE","total_heating_system_type_OTHER","total_heating_system_type_YES","total_heating_fuel_type_Gas","total_heating_fuel_type_miss","total_heating_fuel_type_Oil","total_heating_fuel_type_Unknown","total_building_type_miss","total_building_type_MultiFamily","total_building_type_Other","total_building_type_SingleFamily","total_building_type_SmallCommercial","total_cooling_system_type_EC","total_cooling_system_type_WA","total_heating_system_type_ELECTRIC","total_heating_system_type_GAS","total_heating_system_type_HEAT_PUMP","total_heating_system_type_SPACE_SUSPENDED","total_heating_fuel_type_Electricity","total_cooling_system_type_WU","total_heating_system_type_BASEBOARD","total_heating_system_type_CONVECTION","total_heating_system_type_HOT_WATER","total_heating_system_type_PROPANE","total_heating_system_type_RADIANT","total_heating_system_type_SOLAR","total_heating_system_type_WOOD_BURNING","total_heating_fuel_type_Propane","total_heating_fuel_type_Wood","total_heating_system_type_GEOTHERMAL","total_heating_system_type_OIL","total_heating_system_type_STEAM","total_cooling_system_type_GT","total_heating_system_type_VENT","total_cooling_system_type_CW","total_heating_system_type_COAL","total_heating_fuel_type_Coal","total_heating_system_type_ZONE"
KY,Breathitt,0,3825,6018.2757298159149,5989.93994140625,14305.19809001648,14926.8203125,427.82714473785649,359.97579197368,515.195822454308,0,3825,,KY,Breathitt,524,0,374,550,0,0,0,70,343,182,0,0,0,12,0,0,1519,0,0,12,0,0,1519,0,0,74,1458,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
KY,Rockcastle,0,9701,1595.3373645483225,725.1199951171875,4055.9728606817525,1831.75,419.56000069802809,347.370139369731,861.58858739026346,884,9701,,KY,Rockcastle,922,0,1066,2826,56,0,0,69,1227,499,0,0,212,2,0,0,2830,195,0,111,0,123,3866,0,0,389,4622,1,0,142,0,99,643,532,644,0,0,0,16,257,97,1,4,257,4,0,117,0,0,0,0,7,7,0
KY,Hickman,0,4575,776.28741688796083,466.51998901367188,1829.2970242409629,940.32000732421875,277.9506902925786,232.340141917285,1611.2754325259521,1433,4575,,KY,Hickman,885,0,69,260,1,0,0,73,267,295,0,0,25,7,0,0,237,0,8,723,0,0,370,0,0,177,1253,15,0,230,6,714,40,70,46,0,0,0,2,299,30,0,7,299,7,0,0,0,0,0,0,0,0,0
KY,Crittenden,0,8443,662.90550337003788,432.010009765625,1584.3369393286011,845.91998291015625,319.67485668290664,243.066354945086,1905.8853260869564,1496,8443,,KY,Crittenden,1538,0,252,649,338,0,0,230,1041,782,0,0,37,8,0,0,760,26,80,1663,0,15,1034,0,12,216,3385,67,0,809,0,1650,58,97,58,0,0,0,11,780,34,0,127,780,127,0,9,0,0,0,0,3,3,0
KY,Allen,0,13331,847.19315506821579,534.41998291015625,2150.0025728480532,1186.6199951171875,357.41509983150934,280.643750517132,1077.6980382418683,1116,13331,,KY,Allen,2598,0,646,3620,855,0,0,195,1826,1230,0,1,370,45,0,0,3670,30,48,570,0,7,5311,0,0,1077,6802,175,3,251,0,495,1504,664,1504,0,0,0,37,636,528,0,25,636,25,0,0,0,23,0,0,1,1,0
KY,Grant,0,12774,1171.4206445472091,722.1500244140625,2893.4441693895615,1732.1700439453125,447.23354562315791,377.941465584065,1712.7465206185568,1326,12774,,KY,Grant,5033,0,582,1328,22,0,0,598,3858,2482,0,0,22,5224,0,0,1129,27,0,3626,0,1793,1248,0,152,559,6937,112,0,795,17,61,947,36,964,0,0,0,5,118,34,0,11,118,11,0,129,0,0,0,0,0,0,0
KY,Pike,0,11907,6995.6389708476918,6764.68994140625,17234.556222022304,17100.490234375,322.786286276173,270.385201512638,1934.4868506283194,1440,11907,,KY,Pike,4037,0,921,2429,5,0,0,409,3105,1841,0,0,444,4,0,0,1369,12,153,1058,0,147,2633,0,36,365,7188,130,0,144,0,1020,1656,524,1656,0,0,0,44,2116,131,0,10,2116,10,0,137,0,0,0,0,99,99,0
KY,Garrard,0,11654,936.474224386564,562.25,2358.5524877188468,1277.9300537109375,345.69566935892448,263.236455709623,10.894805533803183,0,11654,,KY,Garrard,3695,0,3,3816,0,0,0,0,77,11,0,0,381,892,0,0,2071,137,0,953,0,80,3505,0,4,1132,6428,98,0,148,268,61,2831,305,3099,0,0,0,69,1,611,0,19,1,19,0,11,0,0,0,0,5,5,0
KY,Jefferson,0,246219,728.1576618573398,348,1771.8628344061408,651.33001708984375,235.25139751212964,208.9439912964,0.35211554701377368,0,246219,,KY,Jefferson,180507,0,43952,8779,21,0,0,0,23,8,0,203518,3,15376,14,0,5791,17,14485,7830,0,7599,223861,0,8019,12861,214876,4631,0,458,12,1,1054,15,1093,0,2,0,15,4,32,27,0,4,0,0,0,21,0,0,0,0,0,0
KY,Gallatin,0,5136,1087.3731271507584,520.66998291015625,2686.2682215744094,1074.5699462890625,362.36213892127279,280.889473020964,1500.569542668552,1352,5136,,KY,Gallatin,1362,0,266,334,13,0,0,85,812,330,0,0,27,974,0,0,812,71,0,893,0,89,975,0,24,190,1868,39,0,144,0,8,164,22,164,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Owen,0,10590,985.47472476562973,677.719970703125,2402.9655951416171,1539.6099853515625,414.28011751375988,333.990325417407,1237.2635501355005,1148,10590,,KY,Owen,1039,0,276,1257,0,0,0,108,618,835,0,0,39,274,0,0,1335,28,3,511,0,48,1624,0,13,181,2734,24,0,380,0,275,281,82,290,0,0,0,7,418,137,0,61,418,61,9,3,0,0,0,0,0,0,0
KY,Edmonson,0,5003,751.60228285407266,459.80999755859375,1873.6714588968177,1007.2100219726562,342.34900834774407,257.989169900101,297.845168374817,0,5003,,KY,Edmonson,1204,0,180,592,2,0,0,36,229,237,0,0,416,2,0,0,577,8,45,132,0,8,1609,0,8,96,2622,6,0,710,0,128,642,365,642,0,0,0,2,242,198,0,96,242,96,0,8,0,0,0,0,3,3,0
KY,Woodford,0,14522,779.6144015965358,437.80999755859375,1848.5770528880287,847.21002197265625,248.55388931427737,203.635042426578,1613.4433703062994,1512,14522,,KY,Woodford,220,0,0,4514,0,0,0,259,3404,1826,0,5000,4,288,0,0,4503,5,0,280,0,9,9512,0,7,758,9035,27,0,5,3,1,23,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Nicholas,0,5779,1320.514786729022,909.83001708984375,3300.224836673925,2273.5,510.35975284767704,474.790878993346,1391.7979691876753,1346,5779,,KY,Nicholas,978,0,1031,102,660,0,0,218,640,573,0,0,29,7,0,0,1320,55,3,975,0,102,1626,0,0,155,2701,0,0,80,0,967,115,219,115,0,0,0,1,25,0,0,0,25,0,0,102,0,0,0,0,13,13,0
KY,Union,0,10414,645.888021220029,394.45999145507812,1540.8712200417906,773.8800048828125,277.338048156322,213.181107979289,345.39162011173181,0,10414,,KY,Union,1775,0,127,3158,0,0,0,14,234,50,0,0,38,490,0,0,2823,5,1814,505,0,7,4793,0,18,588,4598,166,0,118,8,14,56,88,64,0,0,0,8,0,25,0,1,0,1,0,0,0,0,0,0,0,0,0
KY,Anderson,0,10995,787.71992338110283,447.20001220703125,1907.2234696713076,896.1400146484375,311.69000890732718,237.667587705546,1457.0740697809206,1370,10995,,KY,Anderson,4505,0,1600,2255,11,0,0,56,2750,768,0,0,369,123,0,0,2582,61,0,1675,0,21,3525,0,14,361,8141,111,0,157,1121,1515,2257,105,3378,0,0,0,50,0,408,0,25,0,25,0,8,0,0,0,0,3,3,0
KY,Muhlenberg,0,19735,741.16194355005177,445.47000122070312,1831.8612611928654,963.6199951171875,325.15595587256371,251.495660311934,1087.4109362774927,1015,19735,,KY,Muhlenberg,1930,0,36,9503,7,0,0,330,2515,2234,0,0,18,1575,0,0,9226,16,0,1552,0,55,9569,0,28,799,10442,234,0,27,108,26,187,154,295,0,0,0,0,26,155,0,3,26,3,0,0,6,0,0,0,3,3,0
KY,Taylor,0,9556,735.2904069528463,439.98001098632812,1763.3096477876604,883.030029296875,277.77999731520168,223.939896225265,1605.9356127886322,1404,9556,,KY,Taylor,3556,0,254,1892,437,0,0,89,2252,640,0,0,43,0,0,0,1825,16,580,2009,0,43,2834,0,10,302,6331,113,0,368,0,2006,998,301,998,0,0,0,7,778,69,0,94,778,94,0,39,0,0,0,0,0,0,0
KY,Lincoln,0,18719,800.49631849938282,501.01998901367188,1923.0233738887669,1041.3599853515625,343.69625622137045,273.083719685192,1358.041536614646,1246,18719,,KY,Lincoln,2706,0,13,5294,0,0,0,55,1833,1217,0,41,114,89,0,0,3295,7,167,761,0,178,3803,0,21,539,7694,76,0,31,9,644,1829,55,1838,211,0,0,0,1316,124,0,408,1316,408,0,171,35,0,0,0,26,26,0
KY,Elliott,0,3309,3357.3657185556531,1531.030029296875,8238.19612611936,3898.6201171875,515.79171655392577,440.832321388134,1162.8055555555552,528,3309,,KY,Elliott,123,0,3,214,0,0,0,64,13,31,0,0,7,1,0,0,239,0,7,12,0,0,263,0,0,10,350,0,0,20,0,11,57,2,57,0,0,0,0,24,8,0,4,24,4,0,0,0,0,0,0,0,0,0
KY,Estill,0,7846,1516.9893286289559,754.45001220703125,3905.2182511595352,1912.550048828125,455.98397232263659,391.866436025902,2128.3465324874219,2100,7846,,KY,Estill,1086,0,957,1696,0,0,0,687,887,1499,0,0,42,39,0,0,1390,11,2765,50,0,11,4250,0,39,370,4066,96,0,262,24,9,227,41,251,0,0,0,13,1,1,0,5,1,5,0,0,0,0,0,0,3,3,0
KY,Henderson,0,23831,769.19889927334611,418.260009765625,1878.3621805151104,838.69000244140625,285.43185937002693,229.70593023566,1.5527591349738994,0,23831,,KY,Henderson,13137,0,68,1639,74,0,0,13,0,6,0,1,79,12773,0,0,1505,578,3,7939,0,5323,2459,0,356,1051,14380,305,0,1172,107,460,254,230,361,0,0,0,27,0,63,0,2,0,2,0,2,0,0,0,0,8,8,0
KY,Carter,0,10794,2606.6545738863765,1102.969970703125,6488.385322493049,2819.68994140625,456.57584410431775,386.578607293409,812.40381991814456,904,10794,,KY,Carter,758,0,881,3386,39,0,0,157,1863,958,0,0,314,54,0,0,3362,42,0,514,0,42,4520,0,40,396,5226,202,0,800,432,480,338,638,770,0,0,0,22,0,164,0,15,0,15,0,0,0,0,0,0,3,3,0
KY,McCreary,0,8998,1138.1178068799907,706.08001708984375,2866.9874203082686,1739.68994140625,475.78488350604562,417.751456950686,1010.4247096897012,1010,8998,,KY,McCreary,1208,0,1348,2546,8,0,0,206,1583,1139,0,0,66,0,0,0,1440,389,63,40,0,226,3476,0,8,116,5104,25,0,91,0,40,909,1271,909,0,0,0,0,430,247,0,172,430,172,0,226,0,0,0,0,0,0,0
KY,Fulton,0,4439,856.86021565735734,455.41000366210938,2093.2828064033592,904.77001953125,270.4932132653741,215.543176827489,1499.520693732755,1342,4439,,KY,Fulton,1299,0,118,764,92,0,0,136,578,530,0,0,107,0,0,0,722,17,155,924,0,12,1160,0,13,292,2136,96,0,137,6,923,125,114,131,0,0,0,6,268,45,0,9,268,9,0,7,0,0,0,0,33,33,0
KY,Simpson,0,10714,725.996615521739,396.92001342773438,1801.1775798297354,806.40997314453125,246.5350742252609,197.912167892541,1582.7655554055884,1473,10714,,KY,Simpson,5240,0,260,1534,49,0,0,541,2823,2708,0,1041,129,11,0,0,3144,157,234,752,0,274,4913,0,4,619,6683,103,0,72,0,738,794,177,799,42,0,0,4,656,31,1,15,656,15,4,273,0,0,0,0,0,0,0
KY,Spencer,0,10604,723.36043886399113,524.760009765625,1762.4736986048756,1108.280029296875,320.87294364018493,250.030151775449,1505.1946773120424,1553,10604,,KY,Spencer,3961,0,0,3504,0,0,0,80,3772,1247,0,0,151,1609,0,0,3552,59,0,1595,0,23,4131,0,0,792,6714,9,0,10,0,0,1766,205,1766,0,0,0,9,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Washington,0,8771,957.97002485977907,631.1300048828125,2344.1072961248155,1351.6099853515625,376.09309837013075,297.172109818645,1538.8459171597631,1479,8771,,KY,Washington,186,0,1244,587,12,0,0,192,1538,1179,0,0,115,987,0,0,736,159,0,1199,0,142,1683,0,1,223,3929,72,0,23,377,333,761,386,1143,0,0,0,15,0,287,0,53,0,53,5,6,0,0,0,0,5,5,0
KY,Perry,0,6280,6052.020003410511,5725.919921875,14459.961082503447,14671.0400390625,386.79761750620736,329.260016706078,1258.6579382579937,960,6280,,KY,Perry,208,0,2,3411,3,0,0,188,715,677,0,0,4,3,0,0,2523,7,0,420,0,8,2534,0,4,235,3337,52,0,4,198,409,352,0,550,0,0,0,10,0,0,0,2,0,2,0,6,0,0,0,0,114,114,0
KY,Franklin,0,22875,980.56005200603875,503.6199951171875,2409.7229048695376,1026.9000244140625,308.10663804879255,244.366288915526,3.5771878585584651,0,22875,,KY,Franklin,14113,0,339,3330,7,0,0,6,2,2,0,152,130,13685,0,0,3058,28,0,12653,0,1177,3909,0,111,1617,17356,90,0,1385,84,123,1351,49,1435,0,0,0,0,0,492,0,0,0,0,0,3,19,0,0,0,0,0,0
KY,Kenton,0,53344,849.024446587507,467.8599853515625,2039.2418641583886,918.97998046875,318.2479685285353,265.799331103679,0.38008897009175058,0,53344,,KY,Kenton,23696,0,3985,22157,0,0,0,3,2,3,0,0,590,27189,0,0,18270,403,0,17915,0,9641,19323,0,1433,2573,45669,679,0,0,0,0,3475,0,3475,0,0,0,367,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
KY,Oldham,0,17364,714.83950977835127,458.3900146484375,1783.1547530208757,971.46002197265625,262.4646774685346,212.334732855177,1936.0044940664282,1824,17364,,KY,Oldham,11941,0,0,2045,0,0,0,113,9564,2646,0,2,19,8080,0,0,1751,0,0,7549,0,605,2131,0,141,440,13367,293,0,255,0,27,3909,15,3909,0,0,0,0,46,344,0,1,46,1,0,4,43,0,0,0,0,0,0
KY,Warren,0,44128,732.62463825586667,375.14999389648438,1869.0199013805375,768.1400146484375,223.22663901282243,176.715167025393,1929.7509094979575,1572,44128,,KY,Warren,27366,0,2021,4854,0,0,0,1148,22051,8092,0,1,1206,26338,0,0,5083,0,113,19556,0,6798,7853,0,270,2512,31729,1223,0,1493,6,4,1507,849,1513,0,0,0,12,12,601,0,2,12,2,0,0,0,0,0,0,0,0,0
KY,Calloway,0,22059,873.64356149166531,493.39999389648438,2194.1992638149259,1046.3399658203125,326.19326073618578,239.803307166466,1468.8545722121887,1440,22058,1999,KY,Calloway,6310,0,146,4556,66,1,0,85,3371,1681,0,0,39,1,0,0,4687,127,369,4497,0,9,7245,0,21,1479,13346,103,0,3527,0,4476,1263,0,2379,0,0,0,26,783,2023,1116,36,783,36,0,3,0,0,0,0,0,0,0
KY,Carroll,0,5855,1169.8921394862841,497.57000732421875,2861.7713766135485,998.97998046875,321.48110942440258,247.151980737114,1322.5965267727934,1216,5855,,KY,Carroll,1639,0,854,757,0,0,0,124,1197,451,0,86,289,1860,0,0,719,0,21,1804,0,105,1417,0,29,268,3086,72,0,100,19,20,102,240,121,8,0,0,26,0,62,0,8,0,8,0,3,0,0,0,0,0,0,0
KY,Knox,0,11968,2266.6526820093873,807.1400146484375,5725.258678665452,2155.5400390625,399.22593399681807,317.437330435218,825.09296896457033,672,11968,,KY,Knox,2142,0,1824,3093,5,0,0,227,2473,981,0,0,61,7,0,0,4972,540,174,942,0,9,5812,0,57,743,6412,70,0,44,0,929,3,64,4,0,0,0,7,469,1,1,8,469,8,0,8,0,0,0,0,38,38,0
KY,Webster,0,10754,741.44460287354855,423.01998901367188,1801.304215659123,854.19000244140625,307.12059449885834,239.191224998721,0.95155638012780841,0,10754,,KY,Webster,2668,0,528,450,0,0,0,0,2,0,0,0,1,184,0,0,602,2,204,2435,0,3,847,0,34,570,4204,43,0,908,0,2250,16,4,23,125,0,0,1,1506,34,0,32,1506,32,7,3,0,0,0,0,5,5,0
KY,Letcher,0,4554,7046.5901046505023,6862.81982421875,16771.919353044497,16633.630859375,381.70197207474632,327.791003377143,1611.9516728624531,1216,4554,,KY,Letcher,342,0,698,504,9,0,0,305,396,469,0,0,37,0,0,0,457,27,17,16,0,89,875,0,5,53,1534,22,0,45,0,16,278,177,278,0,0,0,8,273,160,0,0,273,0,0,81,0,0,0,0,83,83,0
KY,Bath,0,8912,1069.9677680741522,570.530029296875,2578.7065928543061,1200.8900146484375,395.05124319779839,302.766408998964,1342.3648327939586,1232,8912,,KY,Bath,1200,0,1295,2056,12,0,0,220,2262,1350,0,0,7,0,0,0,2055,49,2,969,0,34,2668,0,0,230,4328,77,0,15,16,964,459,540,475,0,0,0,15,396,15,0,89,396,89,0,24,0,0,0,0,4,4,0
KY,Clinton,0,1851,1256.3854345572049,765.95001220703125,3152.9178516587845,1852.43994140625,451.78567618172559,392.898618904377,1.1148387096774188,0,1851,,KY,Clinton,339,0,112,98,0,0,0,0,0,0,0,0,5,0,0,0,107,0,0,103,0,60,126,0,0,57,715,3,0,226,0,103,31,14,31,0,0,0,0,412,0,0,39,412,39,0,60,0,0,0,0,4,4,0
KY,Bullitt,0,12642,789.22737986225638,315.8900146484375,2018.239017441914,612.29998779296875,257.9774287964961,196.347149052615,31.191483414088722,0,12642,,KY,Bullitt,5765,0,15,4911,0,0,0,9,52,48,0,8,60,3616,0,0,5490,486,4,3184,0,473,6417,0,6,453,10270,3,0,38,0,12,648,178,651,0,0,0,17,2,191,3,0,2,0,0,12,0,0,0,0,5,5,0
KY,Pendleton,0,10414,1034.184824660389,680.54998779296875,2503.4909553271418,1544.510009765625,447.9483493836932,368.298542191552,1266.7995082700045,1280,10414,,KY,Pendleton,938,0,116,3370,0,0,0,229,1701,1072,0,0,89,1748,0,0,1870,0,120,1174,0,639,2471,0,30,454,3893,97,0,34,67,45,108,298,176,0,0,0,9,0,94,0,14,0,14,1,11,0,1,0,0,0,0,0
KY,Harlan,0,6235,4370.6142543538808,3873.6298828125,10771.598642454781,11083.6201171875,398.54270821548982,337.286851489557,1165.4366666666667,1100,6235,,KY,Harlan,1441,0,1287,1594,6,0,0,593,1274,1524,0,0,15,80,0,0,1359,9,2816,41,0,46,4268,0,0,627,3828,45,0,52,28,0,116,28,144,0,0,0,6,1,41,0,0,1,0,0,1,0,0,0,0,0,0,0
KY,Lewis,0,8474,1884.2572509663432,695.3800048828125,4571.91262165499,1617.5400390625,407.24698947953073,326.434686326927,949.33376156217867,980,8472,2013,KY,Lewis,1281,0,918,1586,54,0,0,176,1433,733,0,3,112,759,0,0,1877,13,5,803,0,23,2697,0,0,268,3601,23,0,50,0,65,149,645,149,0,0,0,2,204,42,0,16,204,16,0,0,0,0,0,0,0,0,0
KY,McCracken,0,36372,651.79224150668244,327.82998657226562,1612.315075485066,657.07000732421875,207.74967082198316,175.165108058764,3077.6904625015977,1040,36372,,KY,McCracken,10760,0,642,19657,24,0,0,2062,9577,6615,0,0,460,0,0,0,18550,341,201,6587,0,184,20314,0,15,3472,27814,7,0,99,0,6569,323,703,326,0,0,0,46,3691,59,3,43,3691,43,0,156,0,0,0,0,163,163,0
KY,Hancock,0,5849,1392.124035955107,621.03997802734375,3620.8428419866123,1418.3900146484375,391.50727819857019,304.35697197037,9.5200000000000031,0,5849,,KY,Hancock,1505,0,434,593,12,0,0,1,3,3,0,0,4,33,0,0,642,0,1900,32,0,5,2557,0,8,150,2390,52,0,28,0,3,2,11,2,0,0,0,0,2,0,0,2,2,2,0,1,0,0,0,0,0,0,0
MA,Suffolk,0,83224,1272.9765352534982,651.57000732421875,2981.5424096029014,1217.800048828125,441.24808596444353,359.047511140107,2589.5695320522213,2078,55235,2000.9330093965482,MA,Suffolk,0,0,0,63244,0,0,0,28939,10411,29489,0,0,0,17445,54,0,12866,0,0,11836,0,55383,13358,0,19696,9560,50658,1890,0,0,541,0,143,416,684,0,110,0,48193,539,76,0,4,539,4,0,1,1416,0,0,0,0,0,0
MA,Worcester,0,258453,961.76480246563051,614.33001708984375,2155.0548573137394,1094.47998046875,416.65697375824772,342.668880002289,1904.4375167695193,1637,237662,1974.42585734212,MA,Worcester,0,0,0,180429,0,0,0,21204,95859,90597,0,50,0,60007,325,0,18394,0,0,87408,0,121370,22943,0,19339,18689,195990,4510,0,0,2963,159,329,2116,3501,0,6587,0,111749,3013,2383,104,279,3013,279,105,64,29887,0,0,0,14,14,0
MA,Middlesex,0,381198,1275.4958417020525,791.34002685546875,3051.1718662440735,1789.18994140625,493.00493167322469,425.857568849289,2380.5401259757978,1932,321575,1973.4889891484831,MA,Middlesex,0,0,0,222659,0,0,0,48476,122626,161458,0,371,0,135341,1937,0,17453,0,1,168363,0,175307,21387,0,34395,22367,305857,6182,0,0,1500,323,394,1216,1906,0,2284,0,160949,1634,2346,2,204,1634,204,10,82,42754,0,0,0,0,0,0
MA,Essex,0,208920,1063.8981956573964,654.34002685546875,2464.8266071294393,1249.1099853515625,450.45579927039927,371.948205988277,2228.5601519628553,1875,181668,1974.195545281081,MA,Essex,0,0,0,137160,0,0,0,20624,61639,94387,0,30,0,64439,302,0,12513,0,0,92566,0,89964,15078,0,19519,14042,164408,3396,0,0,1699,213,93,1112,1795,0,1871,0,98509,1666,1423,0,296,1666,296,3,24,17172,0,0,0,0,0,0
MA,Berkshire,0,62237,1247.0065642540335,758.3699951171875,2830.7509328720275,1518.5899658203125,512.26923706943933,427.576709526173,1799.6607808323413,1536,49687,1977.5309163346612,MA,Berkshire,0,0,0,33436,0,0,0,5668,15790,23016,0,13,0,9868,47,0,4227,0,0,10930,0,31726,6843,0,2609,4081,43417,1146,0,0,0,43,54,962,59,0,419,0,21604,1567,1641,4,128,1567,128,1,17,10658,0,0,0,0,0,0
MA,Franklin,0,28033,1724.7399005219024,987.82000732421875,4033.1322468364469,2336.169921875,597.40889210860723,557.403567447046,1739.3414788097382,1563,27223,1990.7506172839503,MA,Franklin,0,0,0,20029,0,0,0,2314,6943,9298,0,3,0,7558,58,0,1560,0,0,6217,0,11999,2650,0,1312,1984,18419,465,0,0,0,9,13,593,19,0,84,0,8871,1091,494,5,202,1091,202,1,0,1636,0,0,0,2,2,0
MA,Nantucket,0,10501,367.25434540444445,308.77999877929688,689.78731736918,509.42999267578125,217.88805496768745,210.326707174414,1439.736532322426,1348,10501,,MA,Nantucket,0,0,0,6836,0,0,0,317,3100,2449,0,0,0,2392,0,0,3689,0,0,5220,0,1069,3735,0,621,1148,7905,350,0,0,0,0,0,0,0,0,1360,0,2535,0,46,0,0,0,0,0,0,2,0,0,0,0,0,0
MA,Norfolk,0,187945,1243.6942670396056,833.6099853515625,2993.21168539366,1914.18994140625,506.94107063606094,458.535531164146,2164.4736272860359,1764,148369,1979.500025267839,MA,Norfolk,0,0,0,100843,0,0,0,15050,70557,80203,0,54,0,67709,150,0,8378,0,2,89263,0,81969,9654,0,10282,10590,159215,2981,0,0,881,110,142,459,1023,0,869,0,88206,987,761,0,172,987,172,0,26,14162,0,0,0,0,0,0
MA,Plymouth,0,179484,894.690686281831,599.530029296875,2070.8596046766811,1119.969970703125,434.86829044860707,349.622108280858,2004.7961633864061,1658,139644,1984.7308985943773,MA,Plymouth,0,0,0,111358,0,0,0,9408,75357,62880,0,19,0,60436,70,0,11613,0,17,83527,0,66003,13384,0,7723,11211,144954,2613,0,0,1637,209,182,958,1834,0,1189,0,78026,1668,777,3,70,1668,70,12,105,9495,0,0,0,15,15,0
MA,Barnstable,0,151999,683.79038867852933,504.72000122070312,1493.1790100207929,905.15997314453125,352.73647046545074,295.010840850796,1875.3071757909065,1560,72671,1991.0566130496161,MA,Barnstable,0,0,0,87676,0,0,0,1880,78255,46040,0,6,0,52499,136,0,14677,0,0,76806,0,43707,17116,0,5451,11023,125807,1731,0,0,3098,307,298,2095,3420,0,2391,0,64281,2935,338,11,19,2935,19,13,94,805,0,0,0,9,9,0
MA,Hampshire,0,53410,1361.5885935445385,905.84002685546875,3166.0998133307417,2046.6800537109375,547.91901176879207,496.243283547154,1945.211317759615,1634,46770,1994.1953313253014,MA,Hampshire,0,0,0,35068,0,0,0,3388,19657,17839,0,1,0,17816,54,0,2811,0,0,16251,0,24563,3878,0,2717,3385,39746,769,0,0,5,8,101,370,130,0,1754,0,16366,1633,696,5,162,1633,162,19,1,4815,0,0,0,0,0,0
MA,Bristol,0,181089,847.31506388629316,522.65997314453125,2061.3014151272555,1017.469970703125,386.45458169347006,306.198536136079,1845.6715871895249,1591,159854,1984.6022604191189,MA,Bristol,0,0,0,122149,0,0,0,21847,69030,60441,0,121,0,47671,119,0,11853,0,0,63392,0,84422,22397,0,16701,11251,140103,3336,0,0,518,141,45,3492,583,0,11252,0,77240,548,6931,13,49,548,49,7,30,11361,0,0,0,0,0,0
MA,Dukes,0,17824,629.78817320619112,486.01998901367188,1366.4524663748814,878.22998046875,383.64788925856266,324.471572518747,1496.5549388833831,1458,14245,1995.6870634255372,MA,Dukes,0,0,0,11814,0,0,0,616,6251,4012,0,1,0,3306,101,0,4261,0,0,7705,0,1904,4935,0,460,1933,12476,266,0,0,0,197,202,534,203,0,2085,0,3661,348,139,0,40,348,40,1,234,25,0,0,0,0,0,0
MA,Hampden,0,146372,1168.6613289971431,727.02001953125,2718.92577615544,1415.93994140625,482.04600405078031,398.994022773394,1722.990361026028,1508,137299,1981.019067563099,MA,Hampden,0,0,0,86040,0,0,0,13389,53072,55951,0,65,0,60033,135,0,7010,0,0,32787,0,91317,8991,0,6881,9332,118725,2836,0,0,2148,33,40,773,2194,0,3820,0,34981,2437,1143,4,48,2437,48,2,9,25093,0,0,0,0,0,0
ME,Hancock,0,45096,1153.2637488918356,761.72998046875,2682.1052796469321,1757.260009765625,602.01204730588256,554.269120219559,554.83794632740933,0,44329,1998.5488917861794,ME,Hancock,0,0,0,30730,0,0,0,826,4972,3852,0,1,0,2737,25,0,20739,0,0,5917,0,2883,21729,0,344,7312,22559,676,0,0,0,13,67,701,67,0,219,0,5656,295,288,0,0,295,0,0,2,148,0,0,0,0,0,0
ME,Aroostook,0,46357,1041.858055789274,694.469970703125,2242.4039138748935,1263.2900390625,550.29975093462087,463.352161011967,507.8867111377603,0,45088,1996.8865248226955,ME,Aroostook,0,0,0,26684,0,0,0,976,3569,3665,0,0,0,4509,1,0,17243,0,0,6127,0,2827,17590,0,228,5796,20201,459,0,0,0,0,19,131,19,0,0,0,4351,121,216,0,0,121,0,0,0,93,0,0,0,0,0,0
ME,Piscataquis,0,15846,1131.483181041644,797.42999267578125,2516.4310770575239,1752.22998046875,682.11234643191233,612.729124479602,253.30570966250585,0,15757,1987.2696629213488,ME,Piscataquis,0,0,0,8652,0,0,0,350,242,461,0,0,0,664,11,0,7189,0,0,649,0,514,7462,0,16,2797,5663,176,0,0,0,0,0,179,0,0,0,0,488,27,94,0,0,27,0,0,0,0,0,0,0,0,0,0
ME,York,0,124076,1073.1631841344256,753.8699951171875,2520.5045542991061,1657.719970703125,536.69677566514815,475.07096136427,1638.0064636347756,1256,117709,2002.9401602010371,ME,York,0,0,0,95644,0,0,0,6133,39930,25592,0,1,0,20200,99,0,28280,0,0,41913,0,30334,29903,0,4927,9822,86016,2273,0,0,0,5,61,819,69,0,6121,0,44390,808,803,0,11,808,11,8,10,1422,0,0,0,0,0,0
